"date","rconm_1","rconm_2","rconm_3","rconm_r","rcongm_1","rcongm_2","rcongm_3","rcongm_r","rcondm_1","rcondm_2","rcondm_3","rcondm_r","rconndm_1","rconndm_2","rconndm_3","rconndm_r","rconsm_1","rconsm_2","rconsm_3","rconsm_r","rconshhm_1","rconshhm_2","rconshhm_3","rconshhm_r","rconsnpm_1","rconsnpm_2","rconsnpm_3","rconsnpm_r","rconhhm_1","rconhhm_2","rconhhm_3","rconhhm_r","ncongm_1","ncongm_2","ncongm_3","ncongm_r","nconshhm_1","nconshhm_2","nconshhm_3","nconshhm_r","nconsnpm_1","nconsnpm_2","nconsnpm_3","nconsnpm_r","nconhhm_1","nconhhm_2","nconhhm_3","nconhhm_r","pcongm_1","pcongm_2","pcongm_3","pcongm_r","pconshhm_1","pconshhm_2","pconshhm_3","pconshhm_r","pconsnpm_1","pconsnpm_2","pconsnpm_3","pconsnpm_r","pconhhm_1","pconhhm_2","pconhhm_3","pconhhm_r","pcpi_1","pcpi_2","pcpi_3","pcpi_r","pcpix_1","pcpix_2","pcpix_3","pcpix_r","pppi_1","pppi_2","pppi_3","pppi_r","pppix_1","pppix_2","pppix_3","pppix_r","employ_level_1","employ_level_2","employ_level_3","employ_level_r","employ_pct_chg_1","employ_pct_chg_2","employ_pct_chg_3","employ_pct_chg_r","h_1","h_2","h_3","h_r","hg_1","hg_2","hg_3","hg_r","hs_1","hs_2","hs_3","hs_r","ipt_1","ipt_2","ipt_3","ipt_r","ipm_1","ipm_2","ipm_3","ipm_r","cut_1","cut_2","cut_3","cut_r","cum_1","cum_2","cum_3","cum_r","hstarts_1","hstarts_2","hstarts_3","hstarts_r"
"2010:09",1.0151,1.954,2.794,1.3289,1.705,4.7468,9.6406,4.9318,10.5405,22.3656,24.2255,4.0441,-2.1524,-2.5713,3.4578,5.365,0.6762,0.6061,-0.4349,-0.3672,0.3423,0.3222,-0.7037,0.0798,9.3315,7.9146,6.5176,-9.94,0.8022,1.7997,2.6971,1.6816,3.4254,6.5186,11.524,7.4314,1.3184,1.4842,-0.1794,0.6221,1.9334,2.8237,0.7281,-9.7477,2.0254,3.1603,3.6509,2.8497,1.6904,1.6905,1.7253,2.3809,0.9749,1.1646,0.5236,0.5512,-6.7749,-4.7094,-5.4302,0.2078,1.2123,1.343,0.9303,1.1609,1.228,NA,NA,1.9556,0.0108,NA,NA,1.0998,5.4844,NA,NA,4.0857,1.3841,NA,NA,2.7954,-95,-41,-24,-64,-0.8714,-0.3768,-0.2207,-0.5872,1.2127,1.2115,1.2115,1.2139,6.1441,4.5765,7.7333,3.0727,-3.3784,2.312,2.312,1.15,-2.5395,-1.2759,1.2896,3.8519,-1.315,1.3311,1.3296,0,74.7,74.8,75.1,74.9,72.2,72.3,72.4,71.7,610,588,601,594
"2010:10",3.1404,6.0877,6.5701,2.9988,10.2139,17.8615,17.6218,9.0331,29.4329,53.886,51.6959,32.0436,2.1571,3.8823,4.3082,-0.2576,-0.1925,0.6421,1.4337,0.1846,0.7874,1.4405,1.768,0.6715,-21.6189,-17.3165,-6.554,-10.2832,3.8986,6.7893,6.9413,3.4141,14.5572,22.5818,22.6472,15.9068,0.5432,1.4535,2.5006,3.0223,8.484,8.1551,8.0205,-8.1028,5.1046,8.2439,8.9952,7.1846,3.9442,4.0031,4.2632,6.2913,-0.2499,0.0104,0.7229,2.3353,38.391,30.8131,15.5986,2.4321,1.1566,1.3646,1.9218,3.6458,2.8219,NA,NA,4.2592,-0.0865,NA,NA,0.646,5.4594,NA,NA,10.4652,-6.6567,NA,NA,0,151,172,210,269,1.3994,1.5952,1.9508,2.5043,4.9221,4.9221,4.9221,6.1996,1.499,-2.9302,-2.9302,1.5218,5.8606,5.8606,5.8606,7.0768,0,-2.5315,-2.5235,-3.709,6.8118,4.0331,5.4041,1.2612,74.8,74.9,75.2,74.8,72.7,72.6,72.8,71.9,519,534,533,543
"2010:11",3.9588,2.9157,2.9887,3.6135,5.0499,2.5325,2.2188,4.3729,1.8575,-2.0184,-4.5622,-1.4726,6.6078,4.7851,5.6173,7.2414,3.4126,3.1086,3.379,3.2348,3.2042,2.8839,3.3341,3.3686,8.7065,8.8312,4.4876,0.2369,3.8361,2.764,2.9494,3.7119,5.8234,3.4998,2.6839,8.7858,4.6111,4.3738,4.6058,4.7751,6.8694,6.6954,6.6704,1.4973,5.0269,4.0723,3.9409,6.1121,0.7408,0.9466,0.455,4.2293,1.366,1.4497,1.2273,1.3547,-1.7025,-1.9503,2.0912,1.25,1.1456,1.2755,0.9602,2.312,1.4737,NA,NA,3.0833,1.1806,NA,NA,1.7394,9.687,NA,NA,5.4163,3.5094,NA,NA,0,39,71,93,123,0.3592,0.6546,0.8617,1.1357,-2.3714,-2.3714,1.2139,-2.3738,-2.9374,-2.9374,-4.4355,1.5199,-3.3563,-2.2492,2.312,-2.2492,5.2562,3.9062,3.9062,0,4.0196,2.6577,4.0151,0,75.2,75.4,75.4,74.9,72.8,72.9,72.9,72,555,553,548,545
"2010:12",4.2911,3.2204,1.6302,1.627,6.0727,5.268,0.6111,-0.2214,12.6992,15.5158,14.1393,4.9495,3.0917,0.7602,-5.2133,-2.5099,3.4005,2.2011,2.1479,2.5341,3.6674,2.4151,2.2151,2.7931,-2.9982,-2.9674,0.4602,-3.1829,4.4911,3.3893,1.6608,1.7696,15.6619,12.9514,7.8544,6.3923,4.6087,3.5642,3.3588,3.2722,5.6629,4.3896,-0.193,8.4666,8.2957,6.7068,4.8839,4.3171,9.0343,7.2914,7.1949,6.6211,0.9106,1.1207,1.1216,0.4742,8.9223,7.5828,-0.649,12.0352,3.645,3.2126,3.1701,2.4989,6.2272,NA,NA,4.9278,1.1138,NA,NA,1.053,13.9811,NA,NA,11.0493,2.0863,NA,NA,2.0851,103,121,152,74,0.9505,1.1217,1.411,0.6812,4.912,1.2127,1.2127,2.4315,-1.4824,0,1.5257,1.518,5.8435,1.1478,1.1478,2.301,10.6927,14.9656,17.9181,11.9666,5.3679,9.5657,13.9649,6.446,76,76.2,76.3,75.6,73.2,73.5,73.5,72.5,529,520,522,539
"2011:01",-0.7926,-0.5292,1.52,1.0594,-0.6277,0.2593,5.2603,5.0551,3.7808,2.9899,7.6092,4.753,-2.6333,-1.0027,4.1569,5.2066,-0.8767,-0.927,-0.3268,-0.8616,-0.5326,-0.5447,0.0045,-1.5366,-9.0192,-10.1075,-8.3425,15.8565,-0.5655,-0.2678,1.7888,0.6591,8.9859,9.9274,15.3252,11.8124,-0.3789,0.2744,1.0964,1.3001,0.9384,-0.6274,0.2114,18.6351,2.7687,3.5085,5.8054,4.7519,9.678,9.6424,9.5811,6.4395,0.1563,0.8262,1.089,2.8752,10.9412,10.5505,9.3327,2.4015,3.3474,3.7807,3.947,4.0584,4.88,NA,NA,3.9618,2.055,NA,NA,2.5111,9.517,NA,NA,9.5224,6.364,NA,NA,4.9185,36,63,68,20,0.3322,0.5819,0.6282,0.1836,-3.5552,-2.3832,-2.3832,-4.6958,-8.7215,-5.8878,-5.8878,-14.0597,0,0,1.1467,-4.4519,-1.2532,3.8436,2.6228,-1.2429,3.9708,10.9113,9.869,2.5209,76.1,76.4,76.9,75.6,73.7,74.1,74.5,72.7,596,618,628,630
"2011:02",3.0831,5.8569,4.2826,0.5034,9.0286,13.4373,11.6561,-3.0074,18.3714,25.4411,26.2452,-2.7523,4.8914,8.1807,5.3753,-3.1007,0.1624,2.1573,0.687,2.2702,0.2184,2.4231,0.7823,1.953,-1.2557,-4.3701,-1.7041,9.7241,3.1969,6.1327,4.4407,0.2451,19.4073,24.1645,22.1593,2.3978,3.2056,5.6343,3.9147,4.7266,-7.8252,-7.8157,-7.4899,8.5371,8.5715,11.7549,9.934,3.9287,9.5169,9.4687,9.4204,5.5682,2.976,3.1466,3.1035,2.7155,-6.6509,-3.5989,-5.8882,-1.0897,5.2139,5.3027,5.269,3.6721,6.7582,NA,NA,3.9263,2.4091,NA,NA,2.2307,21.2298,NA,NA,13.7413,2.7696,NA,NA,2.7728,192,194,235,213,1.7823,1.801,2.1854,1.9708,4.9373,6.206,10.0971,7.4733,14.5805,21.6658,21.6658,27.318,2.3054,2.3032,5.8492,7.0629,-1.248,0,-3.8151,-4.892,5.2793,6.9058,1.3506,1.2506,76.3,76.9,76.5,75.3,74.3,74.9,74.4,72.8,479,512,518,517
"2011:03",1.9959,1.5475,2.1757,4.4321,-2.3871,-4.3448,-2.3487,5.5345,1.1797,-7.4295,-5.6878,15.9433,-4.0244,-2.8632,-0.7427,1.1397,4.3467,4.7358,4.6001,3.8774,4.66,5.122,4.8808,3.3969,-3.3643,-4.6736,-2.3749,15.2654,2.1357,1.7108,2.2931,4.1282,7.5227,5.25,7.4528,15.6832,6.8949,7.0894,7.694,6.3977,3.6424,2.2941,2.0018,14.3355,7.1144,6.4428,7.6097,9.4741,10.1573,10.0366,10.0364,9.607,2.1282,1.8744,2.6796,2.9,7.2476,7.317,4.4873,-0.8041,4.8789,4.646,5.2011,5.1412,6.7891,NA,NA,6.388,1.6371,NA,NA,1.3033,8.5971,NA,NA,9.3425,3.4649,NA,NA,3.4689,216,221,194,232,2.004,2.0502,1.7977,2.1448,7.4501,3.6526,3.6526,2.4217,4.5823,7.7432,4.5823,-1.4842,7.0422,3.4562,2.2922,2.2922,10.8497,9.4794,6.6903,13.315,8.2904,8.348,6.9218,7.7134,77.4,77,76.8,76,75.3,74.8,74.7,73.3,549,585,593,600
"2011:04",0.6368,-0.7473,-1.6041,-0.8032,0.3711,0.4176,-1.1205,-2.3473,0.146,-3.996,-6.053,-7.1007,0.4759,2.5297,1.3223,-0.0703,0.7747,-1.3464,-1.8642,-0.0408,0.7044,-1.4229,-2.0242,-0.4439,2.5973,0.6543,2.0634,9.3642,0.5875,-0.7822,-1.7013,-1.0902,8.4357,8.4743,6.6363,7.7355,2.9133,0.5676,0.0995,2.3812,2.2345,3.1234,1.2988,8.4992,4.8122,3.2697,2.3453,4.1814,8.0325,8.0323,7.8275,10.3056,2.1988,2.0176,2.1649,2.8423,-0.3572,2.4484,-0.7735,-0.7926,4.2094,4.0863,4.1135,5.313,5.1825,NA,NA,5.7806,2.2473,NA,NA,1.476,9.9069,NA,NA,11.3566,3.4549,NA,NA,4.1637,244,232,217,321,2.2619,2.15,2.0098,2.9734,2.4144,2.4144,2.4144,7.4118,6.1128,6.1284,6.1284,9.3563,2.2856,3.4496,3.4496,8.2188,0,0,-1.2813,-4.8622,-5.1992,-6.4737,-5.1992,-7.161,76.9,76.7,76.8,75.7,74.4,74.2,74.4,73,523,541,549,554
"2011:05",-1.526,-1.3001,-0.4034,-0.8943,-8.2937,-7.3626,-6.7975,-9.5201,-18.4921,-15.4202,-14.262,-11.1387,-3.2047,-3.3463,-3.0928,-8.7581,2.1722,1.983,3.0649,3.6721,2.4526,2.4335,3.585,3.312,-4.795,-8.2727,-8.6989,11.9704,-1.442,-1.1045,-0.1691,-1.2538,-8.072,-7.4141,-6.8546,-4.9739,5.2157,5.1487,6.4758,6.3168,6.8043,4.7271,4.1071,20.4801,0.3628,0.5669,1.606,2.3192,0.2413,-0.0661,-0.0661,5.0205,2.701,2.6447,2.7922,2.8988,12.1849,14.1665,14.0289,7.5979,1.8297,1.6773,1.7736,3.6168,2.0018,NA,NA,3.8856,3.4981,NA,NA,2.4296,2.5382,NA,NA,6.4843,2.0541,NA,NA,1.3659,54,25,53,95,0.4958,0.2293,0.4867,0.8695,1.1982,0,1.1982,2.4023,3.0073,4.5418,4.5418,7.6838,-3.3346,-3.3346,-3.3346,1.1305,1.2994,-1.2827,2.6171,2.5262,5.5032,0,2.7086,1.2493,76.7,76.7,76.7,75.8,74.5,74.4,74.6,73.1,560,549,553,561
"2011:06",-0.4102,-0.0801,-0.929,3.0525,-0.5825,-2.1342,-3.9089,6.2908,-6.817,-14.885,-16.6715,-6.417,2.4489,4.3664,2.6111,12.4826,-0.3249,0.9841,0.6243,1.4833,-0.8461,0.9237,0.4555,0.0742,13.0638,2.4539,4.7628,37.7353,-0.752,-0.1479,-1.0791,2.1527,-6.3689,-7.801,-9.4472,3.2935,-0.3875,1.817,1.407,1.6008,0.2179,-0.0683,0.7514,27.471,-2.5132,-1.6369,-2.5022,2.1741,-5.8205,-5.7997,-5.7684,-2.8186,0.4629,0.8759,0.9481,1.5238,-11.3618,-2.4664,-3.8353,-7.4529,-1.7739,-1.4939,-1.4417,0.0245,-2.6366,NA,NA,0,3.0968,NA,NA,2.8303,-4.2949,NA,NA,-4.2993,4.1397,NA,NA,4.1445,18,46,20,235,0.165,0.4221,0.1833,2.162,1.1982,0,0,2.3975,-1.4679,0,0,-4.3393,4.6235,4.6235,4.6235,2.2705,2.6142,3.9404,0,3.803,1.346,1.343,1.346,1.248,76.7,76.9,76.7,76,74.4,74.6,74.4,73.2,629,613,615,608
"2011:07",5.6332,4.2839,6.4329,2.41,5.001,3.9644,7.99,-1.5923,26.7001,30.3458,30.9828,11.2927,-3.7035,-6.3425,-1.2096,-6.8273,5.9575,4.4469,5.6524,4.4364,6.8658,5.2726,6.4957,3.4282,-13.8272,-13.6266,-12.8295,28.5706,6.2144,4.8172,7.008,1.6951,13.9904,12.8401,17.1482,0.1452,9.0201,7.3603,8.8936,5.7559,-0.0768,-0.0935,-0.2082,37.3328,10.7213,9.2291,11.6889,3.8133,8.5672,8.5431,8.4834,1.773,2.0185,1.9863,2.2476,2.2468,15.9546,15.6629,14.4661,6.829,4.2515,4.2176,4.3817,2.0871,6.1648,NA,NA,3.1897,2.7273,NA,NA,2.8182,2.5422,NA,NA,5.1491,5.535,NA,NA,4.1302,117,85,127,61,1.0764,0.7811,1.1692,0.5561,2.4071,2.4071,2.4071,6.0803,4.5247,4.5247,4.5247,7.6641,2.2791,2.2791,2.2791,5.7539,12.2099,12.2514,13.6943,6.3911,8.3,6.89,9.7885,7.6969,77.5,77.3,77.4,76.3,75,74.7,74.7,73.6,604,601,615,623
"2011:08",-0.3901,-0.4795,-1.1107,-0.3135,-2.684,-4.3604,-6.0767,-1.9878,0.9777,-11.0061,-10.3173,0.8737,-4.3405,-1.1462,-4.0669,-3.2424,0.8019,1.5669,1.5297,0.516,0.2171,1.4563,1.2905,-0.2057,16.0496,4.2756,7.4809,17.0513,-0.7996,-0.6049,-1.3328,-0.8123,2.3165,0.5097,-1.3004,0.9739,2.7111,3.9891,3.8149,3.0562,2.2903,1.2576,2.4167,12.1157,2.5741,2.7675,2.0095,2.3447,5.1309,5.0966,5.085,3.0204,2.4844,2.5048,2.4943,3.2737,-11.8487,-2.8863,-4.7278,-4.2122,3.3993,3.3988,3.388,3.1715,4.581,NA,NA,3.8517,2.9724,NA,NA,3.4858,0,NA,NA,-3.087,0.674,NA,NA,2.039,0,57,104,122,0,0.5227,0.9556,1.1146,-3.5067,-2.3505,-2.3505,-5.7318,-2.9054,-4.3288,-4.3288,-1.4625,-3.3253,-3.3253,-2.2283,-5.4408,1.2855,0,0,7.6723,5.4471,4.0604,2.6874,5.041,77.4,77.3,77.4,76.6,75,74.9,74.9,73.9,571,572,585,585
"2011:09",5.786,6.3389,6.7956,2.4677,14.6647,16.9359,17.8925,8.2455,35.7676,48.3378,47.9256,25.814,6.1184,4.7618,6.1505,1.1878,1.5013,1.2811,1.4994,-0.2604,1.1957,0.8293,0.7059,-0.1488,9.21,12.8785,22.1668,-2.5718,5.6954,6.1683,6.4008,2.6294,18.5504,20.8085,21.7886,10.3397,2.9643,2.8902,2.7884,1.7847,-0.2377,1.5346,4.9457,-5.6773,8.1447,8.8064,9.0591,4.6158,3.3916,3.3126,3.3013,1.938,1.7396,2.0409,2.0614,1.9249,-8.6537,-10.0508,-14.1121,-3.1801,2.3156,2.4867,2.5078,1.9415,3.7049,NA,NA,2.6372,0.655,NA,NA,1.3686,9.8205,NA,NA,11.2131,2.7194,NA,NA,3.4136,103,158,210,236,0.9459,1.4539,1.9366,2.1644,4.8672,6.1175,6.1175,7.3363,2.996,1.4879,6.0741,7.6252,2.2813,5.7872,6.9808,6.9404,2.5833,0,0,-1.2214,4.0467,4.0467,5.4224,3.7437,77.4,77.3,77.6,76.5,75.1,75.1,75.3,74.1,658,630,646,650
"2011:10",1.544,1.9431,1.7289,1.6166,4.9116,6.3943,7.2544,4.8938,11.04,16.3058,15.1259,14.8132,2.1567,2.0363,3.7332,0.6848,-0.1537,-0.292,-1.0145,0.0346,0.5597,-0.0262,-0.7032,1.3839,-15.9935,-6.3608,-8.0515,-24.8959,2.0613,2.1818,2.0134,2.5677,1.498,2.9467,3.7297,4.5749,0.4792,0.3416,-0.2338,1.5657,4.0455,1.9046,2.2035,-23.2094,0.8342,1.2485,1.1404,2.5821,-3.2487,-3.2382,-3.2911,-0.3132,-0.0815,0.3676,0.4699,0.1833,23.8535,8.825,11.2343,2.2446,-1.2045,-0.9149,-0.8631,0.0122,-1.0105,NA,NA,0.8133,1.6413,NA,NA,2.0786,-3.6693,NA,NA,-2.4614,0,NA,NA,2.7148,80,100,112,204,0.7328,0.9165,1.0269,1.8651,4.8427,4.8427,6.0865,6.0436,2.9923,0,1.4805,4.4853,5.7594,1.1273,1.1273,5.721,7.9255,7.8995,6.5302,8.9543,5.4102,6.7887,5.392,6.2906,77.8,78,78.1,76.9,75.4,75.6,75.6,74.5,628,627,628,610
"2011:11",1.9228,1.3307,-0.0746,-1.7449,3.7917,1.6939,-1.1669,-1.9861,13.7545,8.1583,3.6908,-5.5804,-0.6317,-1.241,-3.3923,-0.3191,0.9657,1.1506,0.5019,-1.6249,0.625,1.056,0.3965,-0.9318,9.3281,3.4115,3.0285,-15.5864,1.7259,1.2744,-0.1582,-1.2926,0.7981,-1.2885,-1.7657,0.4426,1.6917,2.5151,2.3729,1.4255,4.4185,5.4303,4.5135,-11.1836,1.377,1.1631,0.9016,1.0892,-2.8851,-2.9385,-0.6111,2.4893,1.0649,1.4462,1.9627,2.3697,-4.4878,2.0072,1.495,5.2318,-0.3443,-0.1149,1.0598,2.4097,-0.2273,NA,NA,2.2401,2.0972,NA,NA,2.102,3.1651,NA,NA,3.1635,1.3483,NA,NA,1.346,120,100,157,132,1.0998,0.9157,1.4388,1.2013,-1.1736,-2.3323,2.3785,-1.1645,-1.4607,-1.4589,-1.4607,0,2.2641,2.2641,3.3943,0,-2.4973,-2.4947,-1.2559,-1.2139,-5.1161,-3.8601,-2.5889,-2.4071,77.8,77.8,77.9,76.7,75.3,75.3,75.4,74.2,685,685,702,711
"2011:12",-1.028,-0.4298,1.3048,0.7243,-1.4879,-1.406,2.0638,1.8044,-1.6425,9.3495,13.5887,9.0027,-1.4193,-6.1539,-3.0168,-1.3138,-0.7855,0.0806,0.9174,0.1947,-1.0809,-0.2676,0.4536,-0.2146,6.4171,8.6436,12.6714,9.5648,-1.226,-0.6692,1.0127,0.469,-4.3009,-4.1349,-0.7679,-0.9511,1.9227,2.7199,3.5844,2.8827,2.7482,3.238,5.8529,-2.9217,-0.3011,0.2685,2.0391,1.56,-2.8602,-2.7671,-2.7778,-2.711,3.0335,2.9994,3.125,3.102,-3.4144,-4.9518,-6.0273,-11.3845,0.9445,0.943,1.0167,1.0855,0.143,NA,NA,0.2856,1.7598,NA,NA,2.7091,-1.2377,NA,NA,-1.2371,4.0904,NA,NA,2.7056,200,203,223,204,1.8376,1.8617,2.0468,1.8603,6.068,2.3738,2.3738,6.0193,7.6059,17.4544,12.4363,7.5485,6.9204,1.1168,2.245,2.2429,5.1769,13.4041,11.9932,7.5835,11.0366,20.0111,20.0111,8.8786,78.1,78.6,78.5,77,75.9,76.5,76.5,74.7,657,689,681,694
"2012:01",0.342,1.8196,3.4487,5.859,3.4774,7.6008,10.7176,9.1695,10.8541,17.6994,18.7056,16.3694,0.111,3.0522,7.0964,6.0151,-1.2382,-1.0542,-0.1436,4.2589,-1.1699,-0.5496,0.1406,4.1724,-2.8256,-12.3027,-6.6638,6.0902,0.4315,2.2364,3.7397,5.8503,7.2031,11.4968,14.7766,14.5928,-0.3649,0.6817,1.6708,7.8971,17.0449,14.5472,16.429,23.0931,2.2194,4.3501,6.0902,10.1347,3.6029,3.6142,3.6823,4.9734,0.8145,1.2342,1.5218,3.5826,20.4496,30.616,24.7143,16.0296,1.7867,2.0624,2.2644,4.0505,2.5235,NA,NA,3.3185,2.6515,NA,NA,2.5193,1.2487,NA,NA,4.4473,5.4688,NA,NA,4.7678,243,284,275,355,2.2288,2.6089,2.5252,3.2526,7.2623,3.5728,7.2623,7.2259,9.0735,13.9415,10.6978,7.5013,3.3816,3.3784,3.3784,8.038,0,5.1271,9.1195,7.5359,9.4369,13.7256,13.7256,10.1291,78.5,78.8,78.7,77.4,77,77.3,77.5,75.3,699,706,714,723
"2012:02",5.8492,6.5663,7.4092,7.4568,7.299,9.4542,12.2794,12.238,21.5347,27.8678,29.3632,19.4012,1.0087,1.5273,4.8505,9.0892,5.1004,5.0781,4.9337,5.1554,4.4386,4.4332,4.27,4.062,21.9413,21.4287,21.8247,31.7695,5.4377,6.1836,7.0376,6.7913,14.7918,17.2279,20.3164,16.7728,7.0952,7.2303,7.2647,6.9249,14.2757,15.1155,10.0495,23.564,9.7468,10.6575,11.7047,10.199,6.9874,7.1034,7.1617,4.0518,2.542,2.6866,2.8731,2.7489,-6.2965,-5.2069,-9.6867,-6.2213,4.0918,4.2207,4.3717,3.1879,5.0062,NA,NA,2.5953,1.1817,NA,NA,0.8299,4.4285,NA,NA,3.1469,2.0105,NA,NA,2.0105,227,240,259,262,2.0758,2.196,2.3717,2.3848,7.2404,3.5517,3.5517,0,2.9231,5.9389,5.9389,1.4519,3.3689,3.3689,3.3689,3.3532,0,0,5.0891,2.4414,2.5889,10.7285,9.3321,4.912,78.7,78.7,78.9,77.4,77.4,78,78,75.5,698,694,718,704
"2012:03",0.7279,0.3308,-1.9348,-2.3394,2.5151,-1.4258,-4.9216,-5.5205,-2.2165,-13.8773,-17.4668,-5.4016,4.8955,5.21,1.7897,-5.5839,-0.2034,1.2634,-0.3322,-0.7128,-0.3281,1.1002,-0.5781,-1.7901,2.7451,5.1566,5.7177,25.1898,0.6725,0.2008,-2.1344,-3.0857,6.3701,2.302,-1.3333,-2.8262,1.2281,2.6865,1.7448,-0.0223,12.6687,11.9443,10.7725,29.7898,3.0207,2.5502,0.6451,-0.9928,3.7735,3.7846,3.7846,2.8519,1.5575,1.5673,2.3375,1.7922,9.6635,6.4455,4.7756,3.6843,2.337,2.3471,2.845,2.1545,3.5498,NA,NA,2.5413,2.7996,NA,NA,2.3617,0,NA,NA,1.2448,3.3657,NA,NA,2.0072,120,154,143,238,1.0906,1.4013,1.3006,2.1599,1.1679,2.3482,-2.2987,2.3436,-4.2322,0,0,0,0,1.1085,1.1085,-1.0924,0,-6.0192,-7.1753,-4.7142,-2.5077,-4.9628,-7.351,-5.8207,78.6,78.4,78.5,76.9,77.8,77.6,77.5,75,654,699,706,695
"2012:04",3.3197,1.4898,2.4162,1.4434,4.7613,0.3708,0.1537,0.1295,9.4594,-1.0509,-3.2908,2.454,2.5883,1.0542,1.8183,-0.9188,2.5701,2.0799,3.6096,2.1045,2.5817,2.153,3.7918,1.2604,2.3008,0.3571,-0.5994,21.4522,3.3479,1.5208,2.5007,0.8689,1.1931,-3.0458,-3.2996,-0.1582,4.8465,4.4395,5.7098,3.9136,2.3673,2.9715,3.6273,24.3478,3.5387,1.7352,2.4597,2.5017,-3.4052,-3.4052,-3.4563,-0.2984,2.212,2.2403,1.85,2.6148,0.0695,2.6083,4.2584,2.3779,0.176,0.207,-0.0517,1.6243,0.4146,NA,NA,2.0113,2.9386,NA,NA,2.2659,-2.4439,NA,NA,-0.6165,2.0016,NA,NA,2.0038,115,77,68,83,1.0435,0.6977,0.6159,0.7471,1.1656,1.1701,1.1701,1.1633,4.403,0,-1.4294,5.917,1.1075,-2.1817,-2.1817,1.1045,13.1835,13.1835,9.0605,8.8042,6.5659,9.3114,9.3114,6.1805,79.2,79.2,78.9,77.4,77.9,78,77.9,75.3,717,744,747,753
"2012:05",1.7408,0.8105,-0.0155,0.1928,0.9964,0.3167,-1.8339,1.172,-4.9788,-5.074,-3.0357,-3.4301,3.9764,2.956,-1.2577,3.3331,2.1291,1.0662,0.9295,-0.2862,1.5823,0.6009,0.5042,-1.229,16.065,12.6849,11.5128,21.3056,1.3764,0.5009,-0.3162,-0.417,-7.9628,-8.8611,-10.7069,-5.7893,3.6135,2.5793,2.1873,0.6005,3.2506,3.3497,4.1478,12.6695,-0.606,-1.563,-2.4996,-1.6273,-8.8731,-9.159,-9.0394,-6.8745,2.0002,1.9598,1.6733,1.8591,-11.0423,-8.2804,-6.6034,-7.1118,-1.9567,-2.0484,-2.1903,-1.2188,-3.3509,NA,NA,-2.4538,2.4482,NA,NA,1.6852,-11.7046,NA,NA,-6.5959,1.9983,NA,NA,1.3296,69,77,87,99,0.6246,0.6973,0.7882,0.8912,1.169,1.169,1.169,-1.15,-8.2996,-8.3091,-8.3091,-4.2173,4.5063,4.5063,1.1096,2.218,-1.2251,-2.4414,1.2416,2.429,-4.9525,-8.5182,-7.351,-4.6821,79,78.7,78.9,77.4,77.6,77.3,77.3,74.9,708,711,706,708
"2012:06",-1.4432,-0.8957,-1.2395,-1.7779,-3.4718,-2.3365,-2.6798,-3.4565,0.4238,4.7197,2.3627,-0.0775,-5.2527,-5.5161,-4.982,-4.9676,-0.3933,-0.1553,-0.4985,-0.9436,-0.6944,-0.1608,-0.8187,-0.988,6.9502,-0.0242,7.0965,-0.028,-1.6668,-0.9196,-1.4686,-1.8341,-4.9749,-3.7846,-4.1388,-9.1798,2.1544,2.3326,1.3378,0.9608,8.745,8.0465,12.6916,3.7573,-0.3766,0.172,-0.5953,-2.6045,-1.556,-1.491,-1.5019,-5.9182,2.8706,2.5005,2.1719,1.9664,1.6829,8.0802,5.2338,3.8009,1.3024,1.0931,0.884,-0.791,0.4789,NA,NA,-0.9871,2.486,NA,NA,2.1089,0.6274,NA,NA,-4.8647,2.668,NA,NA,1.9983,80,64,45,72,0.7242,0.5789,0.4067,0.6469,3.5412,1.1679,1.1679,3.5273,1.4607,2.941,2.941,1.4484,1.1055,4.5021,4.5021,0,5.0622,1.2403,1.2403,-1.1922,9.3114,6.5731,6.5731,2.429,78.9,78.9,78.9,77.2,77.7,77.6,77.5,75,760,754,754,757
"2012:07",4.9902,4.5822,4.0605,2.9855,8.3462,7.2684,6.6266,3.0245,14.104,5.6421,7.3522,7.1257,5.7011,8.0484,6.2839,1.1879,3.3264,3.2441,2.7741,2.9662,3.2225,2.9661,2.5158,3.3976,5.7839,9.7459,8.821,-5.5343,4.9681,4.4369,3.9271,3.2713,8.6981,7.5244,6.8854,1.3205,3.1212,3.6796,3.5749,5.1675,8.3281,6.5789,7.7477,-8.4686,5.0184,4.9961,4.71,3.8498,0.3297,0.2417,0.2747,-1.6434,-0.1002,0.6944,1.028,1.7067,2.414,-2.8887,-0.9873,-3.0912,0.0518,0.5396,0.7686,0.5672,0.5525,NA,NA,0.3471,1.091,NA,NA,1.8286,3.1718,NA,NA,1.8902,5.389,NA,NA,5.4011,163,141,181,153,1.4797,1.279,1.6446,1.3785,1.1667,1.1667,1.1667,2.3323,1.4572,-1.438,0,1.4466,2.2201,-2.1758,-2.1758,2.2139,7.6479,7.6479,7.6479,3.66,6.5373,3.8767,3.8809,-2.3714,79.3,79.2,79.2,77.3,77.8,77.7,77.6,74.8,746,733,728,740
